PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Phase,Transported Prediction,Probability - Yes,Probability - No,Deck,Num,Side,Cabin_Category,Model Accuracy
5774_01,Earth,False,TRAPPIST-1e,47.0,False,0.0,0.0,228.0,0.0,561.0,Fanne Hoodgers,,New Data,False,0.22983822,0.77016175,E,364.0,P,Cabin Category B,0.8831243529276429
5775_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Anes Opie,,New Data,True,0.9662072,0.033792794,F,1198.0,P,Cabin Category D,0.8831243529276429
5782_01,Earth,False,PSO J318.5-22,27.0,False,0.0,0.0,9.0,21.0,505.0,Adanne Fisherry,,New Data,True,0.75341064,0.24658936,G,939.0,S,Cabin Category D,0.8831243529276429
5782_02,Earth,False,TRAPPIST-1e,18.0,False,693.0,0.0,1.0,0.0,0.0,Maril Fisherry,,New Data,False,0.41078988,0.58921015,F,1103.0,S,Cabin Category D,0.8831243529276429
5782_03,Earth,False,TRAPPIST-1e,19.0,False,0.0,725.0,0.0,20.0,0.0,Agnesa Fisherry,,New Data,True,0.9696898,0.030310214,F,1103.0,S,Cabin Category D,0.8831243529276429
5782_04,Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Melia Hurchez,,New Data,True,0.987058,0.012942016,G,939.0,S,Cabin Category D,0.8831243529276429
5784_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,1666.0,62.0,36.0,0.0,,,New Data,True,0.68588257,0.31411743,G,927.0,P,Cabin Category D,0.8831243529276429
5787_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,179.0,844.0,668.0,1.0,Gwenda Crayeson,,New Data,False,0.11716064,0.8828394,E,365.0,P,Cabin Category B,0.8831243529276429
5787_02,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Robyna Crayeson,,New Data,True,0.81756264,0.18243736,G,929.0,P,Cabin Category D,0.8831243529276429
5787_03,Earth,False,TRAPPIST-1e,14.0,False,1.0,804.0,0.0,8.0,65.0,Melice Crayeson,,New Data,False,0.31760836,0.68239164,F,1202.0,P,Cabin Category E,0.8831243529276429
5789_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Arlie Polliamposs,,New Data,True,0.95851016,0.04148984,G,940.0,S,Cabin Category D,0.8831243529276429
5789_02,Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,Rona Polliamposs,,New Data,True,0.9846407,0.0153592825,G,940.0,S,Cabin Category D,0.8831243529276429
5797_01,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Bellah Catbel,,New Data,True,0.991687,0.008313,D,183.0,P,Cabin Category A,0.8831243529276429
5798_01,Earth,False,TRAPPIST-1e,24.0,False,203.0,0.0,154.0,84.0,0.0,Estina Schmondez,,New Data,False,0.2182684,0.7817316,G,930.0,P,Cabin Category D,0.8831243529276429
5801_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,282.0,33.0,19.0,0.0,Aude Hartz,,New Data,False,0.21759194,0.78240806,G,931.0,P,Cabin Category D,0.8831243529276429
5803_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Regana Belley,,New Data,True,0.57930434,0.42069566,G,932.0,P,Cabin Category D,0.8831243529276429
5805_01,Earth,False,TRAPPIST-1e,23.0,False,1723.0,0.0,2.0,0.0,0.0,Kenny Haynardy,,New Data,False,0.49608576,0.50391424,G,942.0,S,Cabin Category D,0.8831243529276429
5807_01,Earth,False,TRAPPIST-1e,26.0,False,605.0,0.0,35.0,424.0,0.0,Fany Hickerson,,New Data,False,0.06922528,0.9307747,F,1110.0,S,Cabin Category D,0.8831243529276429
5815_01,Europa,False,TRAPPIST-1e,28.0,False,0.0,2703.0,327.0,3048.0,50.0,Polar Roftfuling,,New Data,False,0.036541294,0.9634587,F,431.0,S,Cabin Category A,0.8831243529276429
5815_02,Europa,False,TRAPPIST-1e,42.0,False,0.0,194.0,0.0,2146.0,213.0,Antino Roftfuling,,New Data,False,0.01244411,0.98755586,B,197.0,P,Cabin Category A,0.8831243529276429
5815_03,Europa,False,55 Cancri e,37.0,False,369.0,1166.0,1.0,284.0,1273.0,Proxima Wincer,,New Data,False,0.12554055,0.87445945,B,197.0,P,Cabin Category A,0.8831243529276429
5815_04,Europa,False,55 Cancri e,45.0,False,0.0,595.0,0.0,19844.0,48.0,Hassias Dishearly,,New Data,False,0.0024095227,0.9975905,B,197.0,P,Cabin Category A,0.8831243529276429
5830_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,729.0,3074.0,2.0,373.0,Adria Delez,,New Data,False,0.30534762,0.6946524,G,942.0,P,Cabin Category D,0.8831243529276429
5832_01,Earth,False,TRAPPIST-1e,42.0,False,129.0,0.0,14.0,580.0,0.0,Idace Rushing,,New Data,False,0.08610742,0.91389257,G,944.0,P,Cabin Category D,0.8831243529276429
5833_01,Mars,False,TRAPPIST-1e,20.0,False,49.0,0.0,993.0,6.0,0.0,Cus Tirt,,New Data,False,0.33965334,0.6603466,E,368.0,P,Cabin Category B,0.8831243529276429
5838_01,Earth,False,TRAPPIST-1e,61.0,False,9.0,695.0,0.0,1.0,0.0,Perryl Puckley,,New Data,True,0.5753521,0.42464793,G,945.0,P,Cabin Category D,0.8831243529276429
5841_01,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Pos Blane,,New Data,True,0.9599763,0.040023685,F,1207.0,P,Cabin Category E,0.8831243529276429
5841_02,Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Halesh Blane,,New Data,True,0.9911835,0.008816481,F,1207.0,P,Cabin Category E,0.8831243529276429
5841_03,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Flams Blane,,New Data,True,0.97191995,0.028080046,F,1207.0,P,Cabin Category E,0.8831243529276429
5845_01,Earth,True,PSO J318.5-22,44.0,False,0.0,0.0,0.0,0.0,0.0,,,New Data,True,0.74247724,0.25752276,G,947.0,P,Cabin Category D,0.8831243529276429
5850_01,Europa,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,Props Necous,,New Data,True,0.9924935,0.0075064898,B,223.0,S,Cabin Category A,0.8831243529276429
5851_01,Mars,False,TRAPPIST-1e,18.0,False,889.0,57.0,0.0,0.0,0.0,Wase Conca,,New Data,False,0.3621803,0.6378197,F,1116.0,S,Cabin Category D,0.8831243529276429
5851_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Tot Conca,,New Data,True,0.9812728,0.018727183,F,1116.0,S,Cabin Category D,0.8831243529276429
5853_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,14.0,0.0,871.0,0.0,Morrie Perkinson,,New Data,False,0.049454648,0.9505454,G,948.0,P,Cabin Category D,0.8831243529276429
5862_01,Earth,False,55 Cancri e,50.0,False,676.0,78.0,0.0,55.0,0.0,Jacki Brooker,,New Data,True,0.9016117,0.098388314,G,950.0,S,Cabin Category D,0.8831243529276429
5864_01,Earth,False,55 Cancri e,43.0,False,0.0,573.0,0.0,10.0,154.0,Justie Batthewitt,,New Data,True,0.85334116,0.14665884,F,1119.0,S,Cabin Category D,0.8831243529276429
5865_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,2914.0,0.0,625.0,1986.0,Lulard Camerrison,,New Data,False,0.16361474,0.83638525,G,951.0,S,Cabin Category D,0.8831243529276429
5866_01,Earth,False,55 Cancri e,30.0,False,1.0,627.0,0.0,0.0,0.0,Gerek Youngrayes,,New Data,False,0.43570268,0.5642973,F,1211.0,P,Cabin Category E,0.8831243529276429
5870_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Maurie Roachez,,New Data,True,0.57930434,0.42069566,G,951.0,P,Cabin Category D,0.8831243529276429
5872_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,805.0,23.0,0.0,0.0,Jerrye Mirantant,,New Data,True,0.7002215,0.29977852,E,380.0,S,Cabin Category B,0.8831243529276429
5873_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,12.0,161.0,735.0,Elara Acobsond,,New Data,False,0.16138656,0.83861345,G,952.0,P,Cabin Category D,0.8831243529276429
5873_02,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Kenda Acobsond,,New Data,True,0.74303246,0.25696754,G,952.0,P,Cabin Category D,0.8831243529276429
5873_03,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,639.0,3.0,Enrie Acobsond,,New Data,False,0.13449363,0.86550635,E,372.0,P,Cabin Category B,0.8831243529276429
5881_01,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Dabik Covale,,New Data,True,0.9883008,0.0116992,B,225.0,S,Cabin Category A,0.8831243529276429
5883_01,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Castab Ineedeve,,New Data,True,0.97098696,0.029013038,B,200.0,P,Cabin Category A,0.8831243529276429
5884_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,351.0,61.0,152.0,0.0,Sadine Singtons,,New Data,False,0.16286612,0.8371339,F,1215.0,P,Cabin Category E,0.8831243529276429
5892_01,Earth,False,TRAPPIST-1e,21.0,False,1664.0,185.0,807.0,1311.0,0.0,Shaele Oconley,,New Data,False,0.06395139,0.9360486,G,956.0,S,Cabin Category D,0.8831243529276429
5893_01,Earth,False,TRAPPIST-1e,13.0,False,645.0,0.0,3.0,281.0,12.0,Alvira Hornettoney,,New Data,False,0.08308868,0.9169113,G,956.0,P,Cabin Category D,0.8831243529276429
5893_02,Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Sonnie Hornettoney,,New Data,True,0.510955,0.48904502,G,956.0,P,Cabin Category D,0.8831243529276429
5895_01,Earth,False,TRAPPIST-1e,24.0,False,15.0,6.0,6.0,2624.0,0.0,Stancy Contrevins,,New Data,False,0.010516421,0.9894836,F,1124.0,S,Cabin Category D,0.8831243529276429
5896_01,Earth,False,TRAPPIST-1e,37.0,False,40.0,7.0,655.0,0.0,0.0,Stene Baketton,,New Data,False,0.45350003,0.54649997,F,1219.0,P,Cabin Category E,0.8831243529276429
5899_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,9.0,822.0,3.0,Kurta Valey,,New Data,False,0.06993054,0.93006945,E,375.0,P,Cabin Category B,0.8831243529276429
5904_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Graisp Sidie,,New Data,True,0.9806356,0.019364417,F,1125.0,S,Cabin Category D,0.8831243529276429
5904_02,Mars,False,TRAPPIST-1e,24.0,False,43.0,42.0,56.0,1799.0,0.0,Pebray Sidie,,New Data,False,0.020633848,0.9793661,D,178.0,S,Cabin Category A,0.8831243529276429
5910_01,Mars,False,55 Cancri e,20.0,False,91.0,218.0,1351.0,4.0,977.0,Hoces Meau,,New Data,False,0.14573886,0.85426116,F,1222.0,P,Cabin Category E,0.8831243529276429
5911_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Lillen Mcgowaymond,,New Data,True,0.94995844,0.050041556,G,962.0,S,Cabin Category D,0.8831243529276429
5911_02,Earth,False,TRAPPIST-1e,64.0,False,696.0,0.0,0.0,104.0,0.0,Kylen Mcgowaymond,,New Data,False,0.36893082,0.6310692,F,1128.0,S,Cabin Category D,0.8831243529276429
5911_03,Earth,False,TRAPPIST-1e,31.0,False,2780.0,84.0,0.0,112.0,0.0,Floyde Mcgowaymond,,New Data,False,0.098847784,0.9011522,F,1128.0,S,Cabin Category D,0.8831243529276429
5911_04,Earth,False,PSO J318.5-22,6.0,False,0.0,0.0,0.0,0.0,0.0,Billa Mcgowaymond,,New Data,True,0.9441828,0.055817187,G,962.0,S,Cabin Category D,0.8831243529276429
5911_05,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Elly Mcgowaymond,,New Data,True,0.95269,0.047309995,G,962.0,S,Cabin Category D,0.8831243529276429
5911_06,Earth,True,PSO J318.5-22,10.0,False,0.0,0.0,0.0,0.0,0.0,Benny Mcgowaymond,,New Data,True,0.96986324,0.030136764,G,962.0,S,Cabin Category D,0.8831243529276429
5914_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Teremy Vandez,,New Data,True,0.9864954,0.013504624,G,964.0,S,Cabin Category D,0.8831243529276429
5917_01,Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,,,New Data,True,0.9834499,0.016550124,G,965.0,S,Cabin Category D,0.8831243529276429
5918_01,Earth,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Blancy Moongton,,New Data,True,0.5199748,0.48002517,G,958.0,P,Cabin Category D,0.8831243529276429
5926_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Craine Staffersby,,New Data,True,0.5028475,0.4971525,G,961.0,P,Cabin Category D,0.8831243529276429
5929_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,231.0,478.0,0.0,38.0,Blanda Carpennels,,New Data,True,0.8993253,0.10067469,F,1130.0,S,Cabin Category D,0.8831243529276429
5932_01,Earth,False,55 Cancri e,23.0,False,0.0,172.0,0.0,0.0,516.0,Dorah Deckley,,New Data,False,0.253036,0.746964,F,1226.0,P,Cabin Category E,0.8831243529276429
5935_01,Earth,False,TRAPPIST-1e,20.0,False,38.0,91.0,141.0,147.0,386.0,Ritey Armstromez,,New Data,False,0.04034097,0.95965904,F,1227.0,P,Cabin Category E,0.8831243529276429
5936_01,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Kleeiak Antcal,,New Data,True,0.97985923,0.020140767,C,184.0,P,Cabin Category A,0.8831243529276429
5936_02,Europa,True,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,Grumak Antcal,,New Data,True,0.9879617,0.0120382905,C,184.0,P,Cabin Category A,0.8831243529276429
5936_03,Europa,False,TRAPPIST-1e,44.0,False,0.0,805.0,1.0,5387.0,68.0,Minkark Antcal,,New Data,False,0.0065542874,0.9934457,C,184.0,P,Cabin Category A,0.8831243529276429
5936_04,Europa,False,TRAPPIST-1e,28.0,False,0.0,3543.0,0.0,0.0,897.0,Tautrix Antcal,,New Data,True,0.884513,0.11548698,C,184.0,P,Cabin Category A,0.8831243529276429
5936_05,Europa,False,TRAPPIST-1e,25.0,True,0.0,1220.0,2646.0,4018.0,4435.0,Brak Antcal,,New Data,False,0.0011409671,0.99885905,C,184.0,P,Cabin Category A,0.8831243529276429
5937_01,Earth,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Ricard Willangsey,,New Data,True,0.9846548,0.015345216,G,966.0,S,Cabin Category D,0.8831243529276429
5940_01,Earth,False,PSO J318.5-22,21.0,False,0.0,0.0,0.0,50.0,485.0,Sadine Hoppernardy,,New Data,True,0.7970947,0.2029053,G,968.0,S,Cabin Category D,0.8831243529276429
5942_01,Europa,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Muontak Shoeweely,,New Data,True,0.9835845,0.016415477,B,202.0,P,Cabin Category A,0.8831243529276429
5942_02,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Astorux Shoeweely,,New Data,True,0.98128235,0.018717647,B,202.0,P,Cabin Category A,0.8831243529276429
5943_01,Mars,False,TRAPPIST-1e,41.0,False,518.0,0.0,983.0,795.0,433.0,Tures Casty,,New Data,False,0.09920334,0.90079665,D,179.0,S,Cabin Category A,0.8831243529276429
5948_01,Mars,False,TRAPPIST-1e,20.0,False,799.0,0.0,571.0,9.0,0.0,Latsts Cak,,New Data,False,0.09943279,0.90056723,E,389.0,S,Cabin Category B,0.8831243529276429
5958_01,Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,470.0,142.0,0.0,Russey Parrett,,New Data,True,0.6993957,0.30060428,F,1136.0,S,Cabin Category D,0.8831243529276429
5961_01,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Avijava Extrazy,,New Data,True,0.9854805,0.014519513,B,204.0,P,Cabin Category A,0.8831243529276429
5961_02,Europa,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Arrain Extrazy,,New Data,True,0.99002784,0.009972155,B,204.0,P,Cabin Category A,0.8831243529276429
5962_01,Earth,False,TRAPPIST-1e,54.0,False,4.0,88.0,783.0,0.0,32.0,Guye Miley,,New Data,True,0.6658943,0.33410567,G,963.0,P,Cabin Category D,0.8831243529276429
5964_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,,,New Data,True,0.9913839,0.00861609,B,228.0,S,Cabin Category A,0.8831243529276429
5964_02,Europa,True,TRAPPIST-1e,49.0,True,0.0,0.0,0.0,0.0,0.0,Kabih Fuelddid,,New Data,True,0.98935145,0.010648549,B,228.0,S,Cabin Category A,0.8831243529276429
5966_01,Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Loisey Monsoney,,New Data,True,0.95851016,0.04148984,G,971.0,S,Cabin Category D,0.8831243529276429
5966_02,Earth,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,,,New Data,True,0.9846548,0.015345216,G,971.0,S,Cabin Category D,0.8831243529276429
5978_01,Earth,False,TRAPPIST-1e,22.0,False,934.0,11.0,2.0,1.0,0.0,,,New Data,False,0.113495626,0.88650435,F,1231.0,P,Cabin Category E,0.8831243529276429
5978_02,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Tonyan Corman,,New Data,False,0.32695237,0.67304766,G,966.0,P,Cabin Category D,0.8831243529276429
5979_01,Mars,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Jagles Reke,,New Data,True,0.76509154,0.23490846,E,393.0,S,Cabin Category B,0.8831243529276429
5982_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,898.0,1.0,Kimmy Collinson,,New Data,False,0.048434287,0.95156574,F,1232.0,P,Cabin Category E,0.8831243529276429
5996_01,Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Enrie Hortez,,New Data,True,0.98598415,0.014015853,G,976.0,S,Cabin Category D,0.8831243529276429
5997_01,Mars,False,55 Cancri e,29.0,False,171.0,490.0,519.0,0.0,0.0,Hones Fatte,,New Data,True,0.60026664,0.39973336,D,183.0,S,Cabin Category A,0.8831243529276429
5997_02,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Parney Fatte,,New Data,True,0.9780382,0.021961808,F,1142.0,S,Cabin Category D,0.8831243529276429
6002_01,Mars,True,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,Honda Perta,,New Data,False,0.38096562,0.6190344,E,382.0,P,Cabin Category B,0.8831243529276429
6005_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Allia Dickley,,New Data,True,0.9517246,0.04827541,G,978.0,S,Cabin Category D,0.8831243529276429
6005_02,Earth,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Lis Dickley,,New Data,True,0.9296346,0.07036543,G,978.0,S,Cabin Category D,0.8831243529276429
6005_03,Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Ritey Dickley,,New Data,True,0.93743324,0.06256676,G,978.0,S,Cabin Category D,0.8831243529276429
6005_04,Earth,False,TRAPPIST-1e,42.0,False,1.0,0.0,11.0,1185.0,4326.0,Elody Dickley,,New Data,False,0.010323893,0.9896761,G,978.0,S,Cabin Category D,0.8831243529276429
6005_05,Earth,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Chael Dickley,,New Data,True,0.9525786,0.047421396,G,978.0,S,Cabin Category D,0.8831243529276429
6009_01,Europa,False,TRAPPIST-1e,27.0,False,0.0,338.0,0.0,113.0,2887.0,Axionon Pinoffent,,New Data,False,0.019749906,0.9802501,B,205.0,P,Cabin Category A,0.8831243529276429
6009_02,Europa,False,TRAPPIST-1e,41.0,False,0.0,1954.0,318.0,2554.0,724.0,Misa Pinoffent,,New Data,False,0.019741436,0.9802586,B,205.0,P,Cabin Category A,0.8831243529276429
6012_01,Mars,False,TRAPPIST-1e,30.0,False,249.0,0.0,269.0,223.0,717.0,Aspies Cart,,New Data,False,0.0897045,0.9102955,F,1240.0,P,Cabin Category E,0.8831243529276429
6013_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Dellia Hewson,,New Data,True,0.6099079,0.39009207,G,972.0,P,Cabin Category D,0.8831243529276429
6018_01,Earth,False,TRAPPIST-1e,16.0,False,780.0,6.0,273.0,48.0,0.0,Vivia Canton,,New Data,False,0.16563913,0.83436084,F,1241.0,P,Cabin Category E,0.8831243529276429
6021_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Jonald Vinston,,New Data,True,0.9846565,0.015343487,G,980.0,S,Cabin Category D,0.8831243529276429
6023_01,Earth,False,55 Cancri e,20.0,False,0.0,76.0,3.0,0.0,492.0,Dawne Gamberson,,New Data,False,0.12315362,0.8768464,F,1244.0,P,Cabin Category E,0.8831243529276429
6037_01,Earth,True,PSO J318.5-22,44.0,False,0.0,0.0,0.0,0.0,0.0,Byront Bushins,,New Data,True,0.7169454,0.2830546,G,977.0,P,Cabin Category D,0.8831243529276429
6044_01,Earth,False,TRAPPIST-1e,36.0,False,42.0,27.0,217.0,12.0,803.0,Elina Bairdyork,,New Data,False,0.05154251,0.9484575,F,1250.0,P,Cabin Category E,0.8831243529276429
6044_02,Earth,False,PSO J318.5-22,6.0,False,0.0,0.0,0.0,0.0,0.0,Hery Bairdyork,,New Data,True,0.5733474,0.4266526,G,979.0,P,Cabin Category D,0.8831243529276429
6046_01,Earth,False,PSO J318.5-22,13.0,False,1.0,154.0,486.0,43.0,0.0,Adammy Blanglison,,New Data,True,0.77431196,0.22568804,F,1149.0,S,Cabin Category D,0.8831243529276429
6050_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Ops Boyst,,New Data,True,0.98735386,0.012646139,F,1251.0,P,Cabin Category E,0.8831243529276429
6051_01,Mars,False,TRAPPIST-1e,69.0,False,7407.0,0.0,0.0,0.0,0.0,Sceros Karte,,New Data,False,0.022568077,0.9774319,F,1150.0,S,Cabin Category D,0.8831243529276429
6051_02,Mars,False,TRAPPIST-1e,40.0,False,1102.0,512.0,156.0,8.0,0.0,Hammet Karte,,New Data,False,0.21213563,0.7878644,D,184.0,S,Cabin Category A,0.8831243529276429
6053_01,Earth,False,PSO J318.5-22,46.0,False,0.0,9.0,0.0,0.0,527.0,Glenna Pecketton,,New Data,False,0.33574545,0.66425455,G,981.0,P,Cabin Category D,0.8831243529276429
6056_01,Mars,False,TRAPPIST-1e,34.0,False,1139.0,0.0,0.0,1460.0,0.0,Booss Opité,,New Data,False,0.013599908,0.98640007,F,1152.0,S,Cabin Category D,0.8831243529276429
6057_01,Earth,False,TRAPPIST-1e,39.0,False,51.0,322.0,1066.0,69.0,0.0,Moniey Frazie,,New Data,True,0.5772212,0.4227788,F,1252.0,P,Cabin Category E,0.8831243529276429
6060_01,Mars,False,TRAPPIST-1e,37.0,False,1517.0,0.0,2104.0,0.0,147.0,Bleda Barte,,New Data,False,0.30568874,0.69431126,F,431.0,S,Cabin Category A,0.8831243529276429
6063_01,Earth,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Jamela Gainney,,New Data,True,0.8078372,0.19216281,G,983.0,P,Cabin Category D,0.8831243529276429
6072_01,Earth,False,55 Cancri e,20.0,False,0.0,141.0,0.0,0.0,581.0,Andine Ellahan,,New Data,False,0.37804696,0.621953,F,1155.0,S,Cabin Category D,0.8831243529276429
6074_01,Mars,False,TRAPPIST-1e,28.0,False,283.0,521.0,978.0,0.0,0.0,Gral Anate,,New Data,False,0.4608511,0.5391489,D,187.0,S,Cabin Category A,0.8831243529276429
6074_02,Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Allift Sidne,,New Data,True,0.6384466,0.36155337,E,399.0,S,Cabin Category B,0.8831243529276429
6074_03,Mars,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Rinnab Anate,,New Data,True,0.9795928,0.0204072,F,1157.0,S,Cabin Category D,0.8831243529276429
6078_01,Earth,False,TRAPPIST-1e,61.0,False,0.0,1425.0,928.0,62.0,0.0,Eline Horndley,,New Data,True,0.64977294,0.35022706,F,1255.0,P,Cabin Category E,0.8831243529276429
6079_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Charry Jenson,,New Data,True,0.5474551,0.45254493,G,986.0,P,Cabin Category D,0.8831243529276429
6081_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Ecco Shpie,,New Data,True,0.9816465,0.018353522,F,1256.0,P,Cabin Category E,0.8831243529276429
6081_02,Mars,False,TRAPPIST-1e,24.0,False,382.0,0.0,659.0,0.0,0.0,Par Knie,,New Data,False,0.23492311,0.7650769,F,1256.0,P,Cabin Category E,0.8831243529276429
6081_03,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Crowls Knie,,New Data,True,0.97736394,0.022636056,F,1256.0,P,Cabin Category E,0.8831243529276429
6081_04,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Denuts Shpie,,New Data,True,0.9599763,0.040023685,F,1256.0,P,Cabin Category E,0.8831243529276429
6083_01,Earth,False,55 Cancri e,30.0,False,291.0,0.0,0.0,889.0,157.0,Helley Mcdanield,,New Data,False,0.09383178,0.9061682,F,1158.0,S,Cabin Category D,0.8831243529276429
6084_01,Earth,False,PSO J318.5-22,27.0,False,31.0,536.0,595.0,33.0,0.0,Belly Jacostanley,,New Data,True,0.9647825,0.035217524,F,1159.0,S,Cabin Category D,0.8831243529276429
6088_01,Earth,False,TRAPPIST-1e,26.0,False,106.0,1163.0,0.0,2.0,0.0,Laude Ewiseston,,New Data,True,0.68671983,0.31328017,F,1258.0,P,Cabin Category E,0.8831243529276429
6089_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Ferry Gainebergan,,New Data,True,0.9852529,0.014747083,G,990.0,S,Cabin Category D,0.8831243529276429
6093_01,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Timmie Joyneidez,,New Data,True,0.51360613,0.48639387,G,989.0,P,Cabin Category D,0.8831243529276429
6097_01,Earth,False,TRAPPIST-1e,30.0,False,53.0,495.0,0.0,0.0,240.0,Tin Smalls,,New Data,False,0.35688007,0.64311993,E,400.0,S,Cabin Category B,0.8831243529276429
6100_01,Mars,False,TRAPPIST-1e,51.0,False,0.0,223.0,864.0,13.0,208.0,Coce Concy,,New Data,True,0.5809484,0.4190516,F,1164.0,S,Cabin Category D,0.8831243529276429
6104_01,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Ducks Knike,,New Data,True,0.9798436,0.020156384,F,1262.0,P,Cabin Category E,0.8831243529276429
